url_path,cluster,slug,is_new,first_change,last_change,change_days,compare_before,compare_after,sample_commit_subject
/prompt-engineering/single-prompt-method,prompt-engineering,single-prompt-method,,2026-08-29,2026-08-30,2,28d ending 2026-08-29,28d starting 2026-08-30,fix(i18n): add /ko/ prefix to internal links inside Korean blocks (148
/prompt-engineering/specs-framework,prompt-engineering,specs-framework,,2026-08-29,2026-08-30,2,28d ending 2026-08-29,28d starting 2026-08-30,fix: SPECS framework acronym inconsistency across all 9 languages
/prompt-engineering/structured-output-json-mode,prompt-engineering,structured-output-json-mode,,2026-08-28,2026-08-30,2,28d ending 2026-08-28,28d starting 2026-08-30,content: reconcile TOC anchors with the ids the renderers emit
/prompt-engineering/system-prompt-vs-user-prompt,prompt-engineering,system-prompt-vs-user-prompt,,2026-08-29,2026-08-30,2,28d ending 2026-08-29,28d starting 2026-08-30,fix(i18n): add /ko/ prefix to internal links inside Korean blocks (148
/prompt-engineering/teaching-with-ai,prompt-engineering,teaching-with-ai,,2026-08-28,2026-08-30,2,28d ending 2026-08-28,28d starting 2026-08-30,content: reconcile TOC anchors with the ids the renderers emit
/prompt-engineering/temperature-and-top-p,prompt-engineering,temperature-and-top-p,,2026-08-29,2026-08-30,2,28d ending 2026-08-29,28d starting 2026-08-30,fix(i18n): add /ko/ prefix to internal links inside Korean blocks (148
/prompt-engineering/tokens-costs-limits,prompt-engineering,tokens-costs-limits,,2026-08-29,2026-08-30,2,28d ending 2026-08-29,28d starting 2026-08-30,fix(i18n): add /ko/ prefix to internal links inside Korean blocks (148
/prompt-engineering/trace-framework,prompt-engineering,trace-framework,,2026-08-30,2026-08-30,1,28d ending 2026-08-30,28d starting 2026-08-30,fix(i18n): add /ko/ prefix to internal links inside Korean blocks (148
/prompt-engineering/tree-of-thought-react,prompt-engineering,tree-of-thought-react,,2026-08-29,2026-08-29,1,28d ending 2026-08-29,28d starting 2026-08-29,"fix: site-wide GPT-5.5->5.6 and Claude Opus 4.8->5 currency sweep, bat"
/prompt-engineering/what-is-prompt-engineering,prompt-engineering,what-is-prompt-engineering,,2026-08-29,2026-08-30,2,28d ending 2026-08-29,28d starting 2026-08-30,fix(i18n): add /ko/ prefix to internal links inside Korean blocks (148
/prompt-engineering/which-framework-to-use,prompt-engineering,which-framework-to-use,,2026-08-29,2026-08-30,2,28d ending 2026-08-29,28d starting 2026-08-30,fix: freshness pass on 7 oldest PE/blog pages + remove stale noindex o
/prompt-engineering/write-better-code-with-ai,prompt-engineering,write-better-code-with-ai,,2026-08-28,2026-08-30,3,28d ending 2026-08-28,28d starting 2026-08-30,content: reconcile TOC anchors with the ids the renderers emit
/prompt-engineering/your-brand-voice-ai,prompt-engineering,your-brand-voice-ai,,2026-08-28,2026-08-30,2,28d ending 2026-08-28,28d starting 2026-08-30,content: finish month-stamp removal + add validate-month-drift gate
/prompt-engineering/zero-shot-vs-few-shot,prompt-engineering,zero-shot-vs-few-shot,,2026-08-29,2026-08-30,2,28d ending 2026-08-29,28d starting 2026-08-30,fix: freshness pass on 7 oldest PE/blog pages + remove stale noindex o
/smart-home/beelink-eq14-local-ai-review,smart-home,beelink-eq14-local-ai-review,,2026-08-25,2026-08-30,2,28d ending 2026-08-25,28d starting 2026-08-30,feat(smart-home): rebuild Beelink EQ14 review as full affiliate page
/smart-home/beelink-ser8-local-ai-review,smart-home,beelink-ser8-local-ai-review,,2026-08-25,2026-08-29,2,28d ending 2026-08-25,28d starting 2026-08-29,"feat(smart-home): rebuild Beelink SER8 review — 32GB vs 64GB, refreshe"
/smart-home/best-energy-monitoring-smart-plugs-2027,smart-home,best-energy-monitoring-smart-plugs-2027,,2026-08-26,2026-08-26,1,28d ending 2026-08-26,28d starting 2026-08-26,feat(smart-home): rebuild energy-monitoring smart plugs guide as full 
/smart-home/best-hardware-for-local-smart-home,smart-home,best-hardware-for-local-smart-home,,2026-08-25,2026-08-30,2,28d ending 2026-08-25,28d starting 2026-08-30,"feat: Rebuild smart-home hardware guide as full affiliate page, refres"
/smart-home/best-local-security-cameras-2027,smart-home,best-local-security-cameras-2027,,2026-08-25,2026-08-30,4,28d ending 2026-08-25,28d starting 2026-08-30,feat(smart-home): add Frigate NVR setup guide in all 9 locales
/smart-home/best-mini-pc-home-assistant-local-ai,smart-home,best-mini-pc-home-assistant-local-ai,,2026-08-25,2026-08-30,3,28d ending 2026-08-25,28d starting 2026-08-30,Fix hidden table columns on mini-PC comparison table (all languages)
/smart-home/best-smart-home-devices-2026,smart-home,best-smart-home-devices-2026,,2026-08-25,2026-08-30,4,28d ending 2026-08-25,28d starting 2026-08-30,content: strip trailing verification stamps from 254 meta descriptions
/smart-home/best-smart-home-hubs-2027,smart-home,best-smart-home-hubs-2027,,2026-08-26,2026-08-26,1,28d ending 2026-08-26,28d starting 2026-08-26,feat(smart-home): add missing hub CTAs and make hub names clickable in
/smart-home/best-smart-locks-local-control-2027,smart-home,best-smart-locks-local-control-2027,,2026-08-25,2026-08-25,1,28d ending 2026-08-25,28d starting 2026-08-25,feat(smart-home): rebuild best smart locks guide as full affiliate pag
/smart-home/best-smart-thermostats-local-ai-2027,smart-home,best-smart-thermostats-local-ai-2027,,2026-08-25,2026-08-25,1,28d ending 2026-08-25,28d starting 2026-08-25,feat(smart-home): rebuild best smart thermostats guide as full affilia
/smart-home/best-zigbee-thread-dongles-2027,smart-home,best-zigbee-thread-dongles-2027,,2026-08-25,2026-08-25,1,28d ending 2026-08-25,28d starting 2026-08-25,feat(smart-home): rebuild Zigbee/Thread dongles page as full affiliate
/smart-home/frigate-nvr-home-assistant-setup,smart-home,frigate-nvr-home-assistant-setup,NEW,2026-08-27,2026-08-27,1,28d ending 2026-08-27,28d starting 2026-08-27,feat(smart-home): add Frigate NVR setup guide in all 9 locales
/smart-home/geekom-a9-max-local-ai-review,smart-home,geekom-a9-max-local-ai-review,,2026-08-25,2026-08-30,2,28d ending 2026-08-25,28d starting 2026-08-30,feat(smart-home): rebuild GEEKOM A9 Max review as full affiliate page
/smart-home/gmktec-g3-plus-local-ai-review,smart-home,gmktec-g3-plus-local-ai-review,,2026-08-25,2026-08-30,3,28d ending 2026-08-25,28d starting 2026-08-30,feat(smart-home): rebuild GMKtec G3 Plus review as full affiliate page
/smart-home/home-assistant-ollama-integration,smart-home,home-assistant-ollama-integration,,2026-08-29,2026-08-29,1,28d ending 2026-08-29,28d starting 2026-08-29,"feat(seo+content): add Home-LLM (acon96) FAQ, localized (page 33)"
/smart-home/local-ai-security-camera,smart-home,local-ai-security-camera,,2026-08-27,2026-08-27,1,28d ending 2026-08-27,28d starting 2026-08-27,feat(smart-home): add Frigate NVR setup guide in all 9 locales
/smart-home/local-whisper-home-assistant,smart-home,local-whisper-home-assistant,,2026-08-29,2026-08-29,1,28d ending 2026-08-29,28d starting 2026-08-29,"feat(seo+content): add Wyoming protocol FAQ, localized (page 43)"
/smart-home/minisforum-um890-pro-local-ai-review,smart-home,minisforum-um890-pro-local-ai-review,,2026-08-24,2026-08-30,4,28d ending 2026-08-24,28d starting 2026-08-30,Complete: Add conversion funnel sections to Minisforum UM890 Pro revie
/smart-home/smart-home-ecosystems-compared,smart-home,smart-home-ecosystems-compared,,2026-08-30,2026-08-30,1,28d ending 2026-08-30,28d starting 2026-08-30,"seo: surface 1,003 FAQ schema questions that appeared nowhere on the p"
